name_img set classe
sfk_ccm_r_1960_187_624x544 train " horse"
ny_ghm_11_624x544 test " chair"
llr_lecoco_5_624x544 test " chair"
wyl_lmg_080_11_624x544 test " horse"
stf_stcc_10_624x544 test " chair diningtable"
not_rth_rth01_624x544 test " horse"
wmr_rcs_rcssc_p_281_624x544 train " horse"
wmr_rcs_rcssc_p_282_624x544 train " horse"
ntii_mns_1221395_624x544 train " horse"
va_pc_2006at0494_624x544 train " dog"
esx_am_168_624x544 train " horse"
stf_wedsd_p_202_624x544 train " dog"
ny_nrm_1990_0671_624x544 test " dog train"
cw_nmm_261_624x544 train " chair"
edii_eca_ptg_0023_624x544 test " diningtable"
col_gag_2131_624x544 train " diningtable"
ny_mag_harag_2003_624x544 test " chair"
llr_lcnug_2001_1_624x544 validation " chair"
nid_nics_0544_624x544 test " boat"
stf_sams_95_050_0002_624x544 train " cow"
not_sotc_stc_02_624x544 test " bird"
ntii_mns_1221337_624x544 train " horse"
llr_awc_0311_624x544 train " chair"
ny_ppa_103_624x544 test " chair"
llr_rnibc_7_624x544 test " bird"
cw_phg_pezph_1989_37_624x544 test " chair diningtable"
llr_ntlms_1966_029_2_624x544 train " dog horse"
cw_rcm_truri_2004_3_13_624x544 train " chair diningtable"
nwm_bu_ol00025_624x544 test " boat"
not_ncmg_1890_1203_624x544 train " horse"
stf_wag_op19_624x544 train " horse"
ny_smg_618_624x544 validation " horse"
not_ntmag_1997_14_624x544 train " chair"
ery_bagg_1997_39_624x544 train " horse"
wmrii_fwf_102929_624x544 test " diningtable"
ny_yag_yorag_316_624x544 test " dog"
cw_rcm_truri_1000_47_624x544 test " bird"
abd_aag_ag000003_624x544 validation " boat dog"
llr_lcnug_1927_2395_624x544 test " boat"
cw_phg_pezph_2000_67_624x544 train " bird boat"
cw_rcm_truri_1963_8_624x544 validation " chair"
ny_nrm_1979_8000_624x544 train " boat"
ny_nrm_1977_5777_624x544 train " boat"
acc_acc_ac_5319_624x544 test " bird"
ny_mag_harag_26_624x544 train " diningtable"
cw_nag_r13_624x544 test " diningtable"
iwm_iwm_ld_5626_624x544 test " aeroplane"
war_ragm_47_624x544 test " boat"
sw_bhac_js3076_624x544 train " boat"
abd_aag_ag004525_624x544 test " dog horse"
glw_cbca_1940_184_624x544 test " sheep"
lne_bcmu_ldbcm_inv_1549_624x544 train " horse"
lan_lancm_lanlm_1960_7_1_624x544 test " boat"
stf_wag_op133_624x544 test " bird horse"
stf_sams_g95_183_0001_624x544 test " diningtable"
ny_mag_harag_765_624x544 train " chair diningtable"
nfk_ncm_nwhcm_1989_41_624x544 test " horse"
stf_wag_op204_624x544 test " bird"
gmiii_wich_pcf24_624x544 test " boat"
stf_tc_23_624x544 validation " boat"
llr_thlcc_l_f12_624x544 validation " diningtable"
sry_tnc_3_624x544 train " chair"
shef_shu_pcf_017_624x544 test " chair"
stf_wag_op211_624x544 test " dog sheep"
war_comp_16_624x544 test " bird horse"
bcn_bla_x306_64_624x544 test " horse"
twms_lag_twcms_g2834_624x544 test " cow"
war_comp_17_624x544 test " horse"
nid_cmus_bc_2007_006_624x544 train " dog"
lne_bcmu_ldbcm_inv_1547_624x544 train " horse"
csf_fife_dufdm_1975_0058_624x544 test " sheep"
stf_stkmg_1965_fa_47_624x544 train " horse"
stc_erc_erc1018_624x544 validation " cow"
cw_ucf_21_624x544 test " diningtable"
lsw_dhm_0093_624x544 test " horse"
llr_lecc_l_f6_1890_0_0_624x544 validation " dog horse"
lse_dpg_dpg092_624x544 train " horse"
war_herb_244_624x544 test " cow horse"
war_herb_430a_624x544 test " horse"
war_herb_515_624x544 test " cow dog sheep"
ntiii_bli_355596_624x544 train " boat"
che_waga_rd_2700_624x544 train " cow"
wmrii_ich_hh1884_624x544 test " cow"
abd_aag_2776_624x544 test " cow"
va_pc_2006bh7787_624x544 test " cow"
ou_wrcc_50_624x544 train " cow"
mer_wgm_3233_624x544 train " cow sheep"
war_herb_155_624x544 test " cow dog sheep"
bst_rwa_743_624x544 train " cow"
es_brhm_bpv_007_33a_624x544 test " cow"
es_brhm_bpv_006_06_624x544 train " cow"
hmp_hmcms_fa2006_608_624x544 validation " cow"
nid_rua_pcf36_624x544 test " cow"
brm_bmag_1988v1837_624x544 train " cow"
es_brhm_bpv_001_06_624x544 train " cow"
es_brhm_bpv_001031_624x544 train " cow"
acnmw_acnmw_56_494_7_624x544 validation " cow"
sfk_ccm_r_1990_58_29_624x544 test " cow"
stf_walg_gb_250_624x544 validation " cow"
cbr_htm_woktm_t5114_624x544 train " cow"
cbr_htm_woktm_t5115_624x544 test " cow"
es_brhm_bpv_001_30_624x544 train " cow"
edii_rsa_1992_051_624x544 train " cow sheep"
ou_new_nco_292167_624x544 train " cow sheep"
es_brhm_bpv_001_36_624x544 test " cow"
edii_rsa_g_1991_561_624x544 test " cow"
bbo_cmm_4p_624x544 test " dog"
gmii_wig_b54_007_624x544 train " cow"
gmii_wig_b21_3_624x544 test " cow"
gmii_bam_0817_1983_624x544 train " cow"
stc_nms_w_1999_225_11_r_624x544 train " cow"
edii_nhsl_wg_89_624x544 test " cow"
som_vag_batvg_p_1947_71_624x544 test " cow"
som_vag_batvg_p_1939_147_624x544 train " cow"
dur_dbm_124_624x544 train " cow"
dor_brc_borgm_00539_624x544 test " cow"
dor_brc_borgm_00542_624x544 train " cow"
syo_rotmg_op_1977_118_624x544 train " cow"
llr_bobc_1926_83_624x544 train " cow"
sry_gfg_755_624x544 validation " cow"
esx_am_nm7_624x544 train " cow horse"
cu_tric_np_2_624x544 train " cow"
dev_bagm_1992_85_624x544 test " cow"
gmii_wig_b21_1_624x544 test " cow"
lse_dpg_dpg063_624x544 validation " cow sheep"
es_brhm_bpv_001_16_624x544 test " cow sheep"
es_rag_sto1_624x544 test " cow sheep"
ntii_sgb_1271050_624x544 train " cow sheep"
hrt_busmt_2007_14_2_624x544 test " cow sheep"
lse_dpg_dpg051_624x544 train " cow sheep"
som_scms_51_1987_12_624x544 test " cow sheep"
kt_mmb_b_mai_46513_624x544 train " cow sheep"
ou_new_nco_292173_624x544 train " cow"
stf_wag_op278_624x544 test " cow"
ash_ashm_wa1968_27_624x544 test " cow"
gmiii_mcag_1947_93_624x544 test " cow"
dur_dbm_645_624x544 train " cow"
esx_am_74_624x544 validation " cow"
ntiv_hart_1548079_624x544 test " cow"
sfk_ccm_r_1967_98_624x544 train " cow"
LNE_ILHC_X_HIC_X1007 test " cow"
war_leamg_347_624x544 test " cow"
gmii_sahs_f16_1975_624x544 test " cow"
hmp_hdc_3_624x544 train " cow"
va_pc_2007bn3331_624x544 train " cow"
sfk_ccm_r_1970_130_624x544 test " cow"
llr_ntlms_1975_166_6_624x544 test " cow"
es_brhm_bpv_001_12_624x544 validation " cow"
hmp_hmcms_fa2006_609_624x544 test " cow"
es_brhm_bpv_001_19_624x544 train " cow"
sry_chym_0_1986_17_624x544 test " cow"
gmii_sahs_1947_176_624x544 train " cow"
stc_nms_w_1999_225_14_r_624x544 train " cow"
stf_stkmg_1955_fa_5_624x544 train " cow"
sry_fhm_a979_616_624x544 validation " cow"
ny_nrm_1977_5803_624x544 test " cow dog horse"
dur_dcc_1048_624x544 test " cow"
che_whmw_1996_1_1_624x544 validation " cow"
che_whmw_1996_1_2_624x544 test " cow"
wyl_lmg_028_14_624x544 test " cow"
kt_ccmg_hrn_02_001_624x544 test " cow"
es_brhm_bpv_006_09_624x544 train " cow"
es_brhm_bpv_006_31_624x544 test " cow"
es_brhm_bpv_001032_624x544 test " cow"
gmi_shs_rd_11190_624x544 train " cow"
hrt_letmg_8_1993_624x544 test " cow"
cam_ccf_pd_57_1996_624x544 test " cow"
sry_rbc_5_624x544 train " cow"
ash_ashm_wa1950_26_624x544 train " cow"
va_pc_2007bp0728_624x544 train " cow"
tate_tate_n04657_10_624x544 test " cow"
gmiii_paht_pcf30_624x544 validation " cow"
ng_ng_ng2630_624x544 test " cow"
wmrii_ich_hh343_624x544 train " cow"
ou_chch_169_624x544 test " cow"
twms_sag_twcms_b3241_624x544 test " cow"
hmps_scag_720_624x544 train " cow"
hmps_scag_420_624x544 train " cow"
glw_rac_pcf19_1_624x544 train " cow"
edii_rsa_1992_103_624x544 test " cow"
ntiii_ang_515518_7_624x544 test " cow"
nfk_ncm_nwhcm_1951_235_1009_624x544 test " cow"
nwm_scp_sco_fa_op_174_624x544 test " cow"
hmps_scag_660_624x544 train " cow"
sw_npmag_1919_16_624x544 test " cow"
not_badc_a24_624x544 train " cow"
esx_com_colem_1966_os_273_624x544 test " cow"
dev_daw_pcf15_624x544 test " cow"
ny_yag_yorag_1381_624x544 train " bird cow"
twms_sag_twcms_b4249_624x544 validation " cow"
sry_chym_0_1986_18_624x544 test " cow"
dur_dbm_710_624x544 train " cow sheep"
wyl_artl_l_1470_624x544 test " cow"
ntiii_ang_515514_4_624x544 test " cow"
ntiv_hint_1530121_624x544 test " cow"
stf_walg_p47_76_624x544 train " cow"
glw_cbca_1953_17_624x544 test " cow"
dor_brc_borgm_02160_624x544 test " cow"
shef_msh_vis_4015_624x544 train " boat"
ny_mag_harag_967_624x544 test " dog"
abd_aag_ag002197_624x544 train " sheep"
edii_nhsl_pcf_26_624x544 train " cow"
ny_nrm_1977_5732_624x544 train " boat"
abd_aag_ag002683_624x544 train " cow dog sheep"
ny_mag_harag_100_624x544 train " horse"
edii_nhsl_sj_216_624x544 train " bird"
cw_rcm_truri_1947_10_624x544 validation " horse"
acc_acc_ac_598_624x544 train " horse"
cia_cia_p_1947_lf_109_6_624x544 train " bird"
sfk_sph_pg_06_624x544 test " horse"
sfk_sph_pg_07_624x544 test " horse"
mer_wgm_206s_624x544 test " bird"
dur_dbm_935_624x544 train " bird"
nti_khc_541165_624x544 train " horse"
ery_wf_2006_9118_5_624x544 train " boat"
lne_rafm_fa03409_624x544 test " aeroplane"
cw_fag_famag_1000_30_624x544 train " boat"
war_rscc_58_624x544 test " dog"
llr_lcnug_1988_44_624x544 train " diningtable"
war_jdht_15_624x544 test " chair"
ntiv_chah_1430460_624x544 test " cow"
war_comp_18_624x544 test " cow"
stf_sams_g94_146_0001_624x544 test " dog"
ny_mag_harag_970_624x544 train " dog"
che_tab_209_2_624x544 train " dog"
ny_yfh_tc1990_219_624x544 train " diningtable"
cdnii_ras_01_013_624x544 test " chair"
war_rscc_68_624x544 test " chair diningtable"
ny_mag_harag_1932_624x544 test " diningtable"
ntiii_wall_584409_624x544 test " dog"
ny_yag_yorag_398_624x544 train " boat"
stf_smbc_1_624x544 test " chair diningtable"
war_comp_19_624x544 test " chair"
llr_lcnst_5600_624x544 test " chair diningtable"
llr_lams_l_f12_1919_0_0_624x544 test " chair"
esx_am_637_624x544 test " dog"
nml_warg_wag_9533_624x544 train " horse"
nml_warg_wag_9525_624x544 train " horse"
abd_ua_31916_624x544 train " boat"
sry_ssg_v_624x544 train " boat"
war_leamg_361_624x544 train " aeroplane"
abd_aag_ag003361_624x544 train " dog"
hsw_hro_e12_p_1_624x544 train " dog"
abd_ua_31855_624x544 train " horse"
ny_yag_yorcm_da1283_624x544 train " chair"
llr_lccc_1988_1_624x544 test " chair"
cw_phg_pezph_1989_42_624x544 validation " chair diningtable"
abd_rgu_10196_624x544 test " chair"
abd_ua_30115_624x544 validation " chair diningtable"
llr_lecc_l_f183_1981_0_0_624x544 test " chair diningtable"
col_boe_0504_624x544 train " chair"
cw_rcm_truri_1920_3_624x544 test " chair"
war_herb_173_624x544 train " chair diningtable"
iwm_iwm_1362_624x544 test " boat"
cw_phg_pezph_2000_61_624x544 test " chair diningtable"
ny_yag_yorag_1014_624x544 test " horse sheep"
wlc_wlc_p233_624x544 test " bird"
col_gag_3801_624x544 train " bird"
syo_can_a_2165_001_624x544 test " bird"
gl_gm_35_371_624x544 test " bird"
sry_wtg_580_624x544 train " bird"
nfk_ncm_nwhcm_1972_536_624x544 train " bird"
gac_gac_1721_624x544 train " bird"
cam_ccf_0305_624x544 train " bird"
mer_wgm_2202_624x544 train " bird"
syo_can_a_1955_624x544 test " bird"
ng_ng_ng1903_624x544 test " bird dog"
ng_ng_ng1003_624x544 test " bird"
nmm_nmmg_bhc1154_624x544 train " boat"
cw_rcm_truri_1915_19_2_624x544 test " bird"
not_ncmg_1904_91_624x544 train " bird diningtable"
wlc_wlc_p98_624x544 train " bird"
ntiii_kedh_108911_624x544 validation " diningtable"
wlc_wlc_p103_624x544 train " dog"
acc_acc_ac_391_624x544 train " diningtable"
ny_yag_yorag_307_624x544 test " bird"
ny_yag_yorag_92_624x544 validation " bird"
ny_yag_yorag_81_624x544 train " bird"
cbr_thma_2002_114_624x544 test " sheep"
hsw_igm_temp06_624x544 test " train"
war_sbt_11_624x544 train " diningtable"
bst_bmagg_k932_624x544 test " horse"
nml_warg_pcf_3_624x544 test " bird"
acc_acc_ac_494_624x544 train " bird"
llr_lams_y_f3_2005_0_0_624x544 test " chair dog"
not_uon_119_624x544 train " chair"
ny_yag_yorag_650_624x544 test " bird"
ash_ashm_wa1940_2_47_624x544 test " bird"
not_ncmg_1890_1164_624x544 test " bird sheep"
stf_stkmg_1983_fa_1_1445_624x544 test " bird"
abd_aag_ag003119_624x544 train " chair diningtable"
ny_ccmm_10093_624x544 train " boat"
hmps_sotls_m13530_624x544 train " boat"
war_herb_418_624x544 test " chair diningtable"
mer_vgm_w66_624x544 test " horse"
ny_nrm_1979_8001_624x544 train " boat cow"
ny_nrm_1976_9334_624x544 test " train"
hmps_iwnhs_238_624x544 test " cow"
ny_yam_260330_624x544 train " aeroplane"
ny_yag_yorag_274_624x544 train " dog"
ny_yag_yorag_929_624x544 train " dog sheep"
va_fc_2007bp3886_624x544 train " dog"
war_leamg_99_624x544 test " boat"
ny_nrm_1976_9317_624x544 test " train"
llr_lecc_l_f49_1990_0_0_624x544 test " horse"
war_leamg_224_624x544 train " boat"
acc_acc_ac_1431_624x544 train " chair diningtable"
ptb_tlf_pcf2_624x544 test " chair"
lducs_uclac_ucldw_e0015_624x544 test " horse"
lne_rafm_fa04343_624x544 train " aeroplane"
ntiii_ang_515601_624x544 test " cow"
llr_nelms_a_413_624x544 validation " boat"
sry_suhm_1996_34_66_624x544 test " horse"
sw_npmag_1924_18_dup_624x544 train " horse"
csf_fife_dufdm_1969_003_624x544 test " dog"
csf_stg_04814_016_2_624x544 test " dog"
sry_sca_2_624x544 test " dog"
iom_mtt_pcf69_624x544 test " dog"
bst_bmagg_k2926_624x544 train " dog"
ngs_ngs_gma_3980_624x544 validation " dog"
ou_new_993_624x544 test " dog"
dor_brc_borgm_01246_624x544 validation " dog"
acc_acc_ac_367_624x544 train " dog"
gmi_toro_46_624x544 train " dog"
sw_uog_loan_r113_624x544 train " dog"
llr_bobc_1996_40_624x544 test " dog"
stf_wag_op70_624x544 test " dog"
lan_fyld_6_624x544 train " dog"
lan_harr_prsmg_p1536_624x544 test " bird dog"
shef_msh_vis_3006_624x544 train " dog"
lan_fyld_58_624x544 test " dog"
dur_ddbc_227_624x544 test " dog"
dur_ddbc_228_624x544 train " dog"
shef_msh_vis_195_624x544 test " dog"
shef_msh_vis_1517_624x544 test " dog"
csf_stg_8316_000_624x544 train " dog"
gla_gsa_nmc842_624x544 train " dog"
pka_pkc_10_49_624x544 train " dog"
cbr_tbw_whhmg_1994_1543_624x544 train " dog"
brm_bmag_1953p29_624x544 test " dog"
nti_ant_352392_624x544 test " dog"
gl_gm_2112_624x544 test " dog"
dur_dbm_913_624x544 test " dog"
gmii_sahs_pcf93_624x544 test " chair dog"
sw_cvuhb_pcf_d_624x544 test " dog"
sw_cvuhb_pcf_g_d2_624x544 train " dog"
sw_cvuhb_pcf8_d1_624x544 test " dog"
gmi_shs_stopm_1948_1_4_624x544 test " dog"
wlc_wlc_p625_624x544 test " dog"
ntv_hg_131_624x544 train " bird dog"
col_gag_687_624x544 train " dog"
lan_harr_prsmg_p229_624x544 train " dog"
ntv_ph_44_624x544 test " dog"
csf_stg_04814_050_1_624x544 train " dog"
csf_stg_04814_050_2_624x544 validation " dog"
csf_stg_04814_050_3_624x544 test " dog"
gmii_bam_0304_1915_624x544 test " dog"
twms_sag_twcms_b6227_624x544 test " dog"
wyl_lmg_111_25_624x544 train " dog"
hsw_dmag_1979_14_624x544 test " dog"
gl_gm_444_624x544 train " dog"
wyr_cmbc_1974_420_624x544 test " dog"
gmii_bam_0303_1915_624x544 test " dog"
nlw_nlw_gcf10253_624x544 train " dog"
wlc_wlc_p594_624x544 test " dog"
gl_gm_3035_624x544 test " dog"
csf_stg_5700_000_624x544 train " dog"
ptb_plm_plymg_1935_19_624x544 train " dog"
lse_brham_ldbth_801_624x544 train " dog"
shef_msh_vis_616_624x544 test " dog"
kt_gmr_05_016_624x544 train " dog"
dur_b_gs_15_02_1985_2_624x544 validation " dog"
wyl_lu_lmg_lu_132_30_624x544 validation " dog"
wyr_klmus_1989_63_624x544 validation " dog"
dor_brc_borgm_01554_624x544 train " dog"
kt_mmb_f14_624x544 test " dog"
hmps_scag_171_624x544 test " dog"
wlc_wlc_p628_624x544 train " dog"
gmi_old_g651_624x544 train " chair"
abd_aag_ag002637_624x544 test " chair diningtable"
abd_ua_30007_624x544 test " chair"
lducs_uclac_pc5294_624x544 test " chair"
stf_wedsd_p_179_624x544 validation " chair diningtable"
stf_wedsd_p_97_624x544 train " chair diningtable"
llr_awc_0165_624x544 test " horse"
shef_msh_vis_601_624x544 test " sheep"
gac_gac_0_710_624x544 test " cow dog sheep"
cw_fag_famag_2006_33_624x544 train " chair diningtable"
gmii_bam_0400_1928_624x544 train " boat"
not_nsdc_109_2_624x544 validation " dog"
dor_dch_pcf46_624x544 validation " cow"
ny_mag_harag_1890_624x544 train " horse"
ny_yag_yorag_995_624x544 validation " cow sheep"
ny_yag_yorag_1027_624x544 test " boat"
sry_rhu_thc0075_624x544 validation " boat"
edii_nhsl_sj_214_624x544 train " bird"
ny_nrm_1977_5786_624x544 train " train"
war_leamg_352_624x544 test " chair"
abd_ua_30616_624x544 train " diningtable"
llr_jcc_2_624x544 train " chair diningtable"
llr_lecc_l_f7_1972_0_0_624x544 test " chair horse"
wmrii_rcop_p003_624x544 test " dog"
war_covuni_84_624x544 train " chair"
cw_csm_117_624x544 validation " boat"
war_warms_46_624x544 train " diningtable"
war_leamg_354_624x544 train " chair"
not_uon_126_624x544 train " chair"
abd_ua_30480_624x544 train " chair"
war_herb_386_624x544 test " chair diningtable"
abd_ua_30671_624x544 train " chair"
ny_yag_yorag_338_624x544 train " chair diningtable"
acc_acc_ac_107_624x544 test " chair"
tate_tate_n05977_10_624x544 train " horse"
dun_dnhs_56_624x544 test " diningtable"
dev_ramm_239_624x544 test " diningtable"
abd_rgu_445_624x544 train " chair"
abd_mmu_1265_624x544 test " boat"
abd_mmu_1262_624x544 test " boat"
abd_mmu_1264_624x544 test " boat"
gmii_bam_0909_1993_624x544 test " boat"
ny_mag_harag_132_624x544 train " sheep"
nwm_lld_lldmg_pcf5_624x544 train " sheep"
es_brhm_bns_033_030a_624x544 validation " sheep"
dor_brc_borgm_01317_624x544 validation " sheep"
hrt_hetfm_5841_6_624x544 train " sheep"
wyl_lmg_023_20_624x544 test " cow"
not_ncmg_1916_3_624x544 test " cow"
ny_yag_yorag_28_624x544 train " boat cow dog horse"
ny_yag_yorag_337_624x544 test " dog horse sheep"
war_nmag_34_624x544 test " cow"
cw_mte_58_624x544 train " sheep"
war_rrf_3_624x544 test " dog"
ery_fup_u2007_4_624x544 test " boat"
ny_you_696_624x544 validation " boat"
ny_nrm_1976_9325_624x544 train " boat"
war_comp_21_624x544 train " dog"
ny_smg_sag_262_624x544 test " boat dog"
cw_pad_pad04_624x544 test " boat"
lan_harr_prsmg_p15_624x544 validation " dog"
ss_elc_1995_891_624x544 train " boat"
abd_aag_003739_624x544 test " chair"
iwm_iwm_ld_6049_624x544 test " boat"
abd_ua_30527_624x544 train " boat"
abd_aag_ag002252_624x544 test " bird"
ny_mag_harag_92_624x544 train " bird boat"
dur_du_18_693_624x544 train " boat"
dur_du_18_1230_624x544 train " boat"
dur_du_18_741_624x544 train " dog"
hmps_sma_26_624x544 train " boat"
twms_sag_twcms_b8427_624x544 test " bird"
nfk_ncm_nwhcm_1926_64_1_624x544 test " boat"
cw_sit_16_624x544 train " boat"
nml_sud_wag_319_624x544 test " boat"
tate_tate_n00447_10_624x544 train " boat"
nmm_nmmg_bhc0716_624x544 train " boat"
llr_ntlms_1963_031_3_624x544 train " boat"
es_brhm_bns_081_16a_624x544 test " boat"
nfk_ncm_nwhcm_1940_118_2_624x544 test " boat"
nfk_ncm_nwhcm_1951_235_115_624x544 test " boat"
cw_fag_famag_1000_6_624x544 test " boat"
ntv_unn_42_624x544 train " boat"
ny_yfh_nt1984_001a_624x544 validation " boat"
ny_yfh_nt1984_001b_624x544 test " boat"
nmm_nmmg_bhc0760_624x544 train " boat"
twms_sun_twcms_b9197_624x544 test " boat"
shef_msh_1415_624x544 validation " boat"
ny_smg_sag_107_624x544 test " bird boat"
nmm_nmmg_bhc0841_624x544 test " boat"
twms_sun_twcms_b9434_624x544 test " boat"
cw_rcm_truri_1000_24_624x544 validation " boat"
ny_yfh_nt1984_033_624x544 test " boat"
cbr_pem_peqpm_pd1989_6_624x544 train " diningtable"
mer_wgm_2779_624x544 train " boat"
nmm_nmmg_bhc0817_624x544 test " boat"
cw_mte_20_624x544 test " boat"
tate_tate_n00347_10_624x544 test " boat"
ery_fg_2005_4722_624x544 train " boat"
glw_cbca_1965_1_624x544 test " boat"
nts_btn_5_98_624x544 train " boat"
dor_brc_borgm_02157_624x544 test " boat"
ny_yma_344_624x544 train " boat dog horse"
cw_nmm_loan8_2_624x544 train " boat"
ntiv_owl_1411104_624x544 test " boat"
nfk_ncm_nwhcm_1962_198_624x544 train " bird"
llr_nelms_a_105_624x544 validation " boat"
ny_smg_506_624x544 test " bird horse"
ny_yag_yorag_2001_52_624x544 test " aeroplane"
nid_ndim_1056_624x544 train " boat"
acc_acc_ac_295_624x544 train " diningtable"
gl_gm_temp_15492_624x544 test " train"
gl_gm_temp_15491_624x544 train " train"
stf_wedsd_p_108_624x544 train " cow horse sheep"
cdn_cls_086493_624x544 train " sheep"
llr_ntlms_1975_126_624x544 test " boat"
not_na_2000_35_624x544 test " dog horse"
cw_phg_pezph_1989_44_624x544 test " boat"
war_comp_23_624x544 train " horse"
mer_wgm_7675_624x544 validation " bird"
not_ncmg_1904_27_624x544 test " chair"
not_ntmag_1997_8_624x544 test " chair"
ny_nrm_1975_8517_624x544 test " chair diningtable"
llr_lams_l_f98_1955_0_0_624x544 train " dog"
ny_smg_647_624x544 test " horse"
som_cre_bpt_156l_624x544 train " dog"
cw_ltc_ltc_01_624x544 train " chair"
cw_mte_loan_02_624x544 test " chair"
stf_nech_17_624x544 train " chair"
llr_lams_y_f38_1949_0_0_624x544 test " chair diningtable"
